GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,Column1
4978,"Bolomboy, Joel",Joel Bolomboy,20171023,mil,cha,H,20171023-cha-mil,20,103,94,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,4,4,,4,
4652,"Noel, Nerlens",Nerlens Noel,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,0,11.6,1,1,22.4,20.75,19.75,22.4,8pt 7rb 2st 3-7fg 2-2ft,0,0,5000,-1200,5200,-400,,,16,0,5,5,,5,
3974,"Belinelli, Marco",Marco Belinelli,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,0,27.41666667,1,1,16.4,17.5,17,16.4,11pt 2rb 2as 1st 3to 1trey 5-9fg,0,0,3900,-200,3900,100,,,10,0,2,2,,2,
5125,"Bell, Jordan",Jordan Bell,20171023,gsw,dal,A,20171023-gsw-dal,20.5,133,103,0,9.633333333,1,1,15.8,15.5,15.25,15.8,6pt 4rb 2as 1bl 1to 3-3fg 0-1ft,0,0,3500,-700,3300,-600,,,10,0,4,45,,5,
4490,"Middleton, Khris",Khris Middleton,20171023,mil,cha,H,20171023-cha-mil,20,103,94,1,34.53333333,1,1,35.7,35.5,33.25,35.7,20pt 6rb 3as 1st 1bl 2to 1trey 8-19fg 3-3ft,0,0,6900,-800,6100,-300,,,28,0,3,23,,3,
4659,"Muscala, Mike",Mike Muscala,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,1,22.81666667,1,1,6.8,9,8.75,6.8,5pt 4rb 3to 1trey 2-5fg,0,0,3300,0,3500,0,,,10,0,5,5,,5,
5183,"Mathiang, Mangok",Mangok Mathiang,20171023,cha,mil,A,20171023-cha-mil,20,94,103,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4739,"Moreland, Eric",Eric Moreland,20171023,det,phi,H,20171023-phi-det,19,86,97,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4411,"Leuer, Jon",Jon Leuer,20171023,det,phi,H,20171023-phi-det,19,86,97,0,15.9,1,1,9.8,10.5,10,9.8,6pt 4rb 1to 0-2fg 6-6ft,0,0,3600,-300,3600,-300,,,10,0,4,45,,4,
3891,"Lowry, Kyle",Kyle Lowry,20171023,tor,sas,A,20171023-tor-sas,20.5,97,101,1,34.9,1,1,13.9,15.5,14.5,13.9,8pt 2rb 3as 1to 2trey 3-11fg,0,0,7700,-500,7300,-600,,,33,-1,1,1,,1,
4367,"Thompson, Klay",Klay Thompson,20171023,gsw,dal,A,20171023-gsw-dal,20.5,133,103,1,28.08333333,1,1,31.3,33,32.75,31.3,21pt 4rb 3as 1bl 2to 3trey 9-16fg,0,0,7200,200,6600,100,,,27,0,2,2,,2,
5192,"Motley, Johnathan",Johnathan Motley,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,45,,3,
5010,"Onuaku, Chinanu",Chinanu Onuaku,20171023,hou,mem,H,20171023-mem-hou,20,90,98,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,4,
5133,"Monk, Malik",Malik Monk,20171023,cha,mil,A,20171023-cha-mil,20,94,103,0,17.56666667,1,1,5.7,6.25,5,5.7,4pt 1rb 1as 1to 1-6fg 2-2ft,0,0,3000,-300,3600,-100,,,10,-1,2,12,,1,
4952,"Chriss, Marquese",Marquese Chriss,20171023,pho,sac,H,20171023-sac-pho,22,117,115,1,29.33333333,1,1,34.7,34,33.75,34.7,19pt 6rb 1as 3bl 2to 2trey 8-13fg 1-1ft,0,0,3800,-200,4300,-500,,,17,0,4,45,,4,
3783,"Miles, C.J.",C.J. Miles,20171023,tor,sas,A,20171023-tor-sas,20.5,97,101,0,24.78333333,1,1,14.9,17.5,17.75,14.9,13pt 2rb 1as 2to 3trey 4-9fg 2-2ft,0,0,3600,-700,4000,300,,,10,0,3,23,,3,
4975,"Magette, Josh",Josh Magette,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4708,"Caboclo, Bruno",Bruno Caboclo,20171023,tor,sas,A,20171023-tor-sas,20.5,97,101,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,3,,3,
4904,"Saric, Dario",Dario Saric,20171023,phi,det,A,20171023-phi-det,19,97,86,0,20.23333333,1,1,9.7,10.25,9,9.7,7pt 1rb 1as 1trey 3-10fg,0,0,4500,-600,5300,-100,,,26,-2,4,45,,4,
4846,"Vaughn, Rashad",Rashad Vaughn,20171023,mil,cha,H,20171023-cha-mil,20,103,94,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,2,
4522,"Barton, Will",Will Barton,20171023,den,was,H,20171023-was-den,21,104,109,0,29.9,1,1,21.3,22.5,21.25,21.3,12pt 4rb 3as 2trey 5-12fg 0-2ft,0,0,6000,300,5800,300,,,22,0,2,23,,2,
4999,"Beasley, Malik",Malik Beasley,20171023,den,was,H,20171023-was-den,21,104,109,0,7,1,1,8.7,8.25,8.75,8.7,3pt 1rb 1as 1st 1trey 1-1fg,0,0,3000,0,3000,0,,,10,0,2,1,,1,
5141,"Peters, Alec",Alec Peters,20171023,pho,sac,H,20171023-sac-pho,22,117,115,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,34,,4,
3861,"Redick, J.J.",J.J. Redick,20171023,phi,det,A,20171023-phi-det,19,97,86,1,33.7,1,1,14.9,16.25,14.75,14.9,7pt 7rb 1as 2to 3-9fg 1-1ft,0,0,4500,-400,4400,-100,,,12,0,2,23,,2,
4298,"Monroe, Greg",Greg Monroe,20171023,mil,cha,H,20171023-cha-mil,20,103,94,0,20.5,1,1,20.9,21.25,20,20.9,8pt 7rb 3as 4-9fg,0,0,4100,-600,4500,-300,,,19,-1,5,45,,5,
4571,"Snell, Tony",Tony Snell,20171023,mil,cha,H,20171023-cha-mil,20,103,94,1,37.4,1,1,23.4,22,21,23.4,13pt 2rb 2as 2st 1to 4-8fg 5-5ft,0,0,3700,300,3600,100,,,13,0,2,23,,2,
4804,"Graham, Treveon",Treveon Graham,20171023,cha,mil,A,20171023-cha-mil,20,94,103,0,20,1,1,9.7,9.75,9,9.7,4pt 1rb 3as 2-3fg 0-2ft,0,0,3300,-100,3000,0,,,10,0,2,23,,2,
4607,"Plumlee, Mason",Mason Plumlee,20171023,den,was,H,20171023-was-den,21,104,109,0,12.63333333,1,1,13.6,12.25,11.5,13.6,5pt 3rb 1st 1bl 1to 2-4fg 1-2ft,0,0,3700,-300,3400,-200,,,14,0,5,45,,5,
4792,"Powell, Norman",Norman Powell,20171023,tor,sas,A,20171023-tor-sas,20.5,97,101,1,22.36666667,1,1,22.4,20,18.75,22.4,6pt 2rb 4as 3st 1to 2-7fg 2-2ft,0,0,4500,-500,4700,0,,,13,0,2,23,,3,
5202,"James, Mike",Mike James,20171023,pho,sac,H,20171023-sac-pho,22,117,115,1,26.8,1,1,26.9,30,30.5,26.9,18pt 2rb 7as 4to 2trey 8-10fg,0,0,3500,400,3000,0,,,10,0,1,1,,1,
4456,"Faried, Kenneth",Kenneth Faried,20171023,den,was,H,20171023-was-den,21,104,109,0,11.5,1,1,14.7,15,14.75,14.7,6pt 6rb 1as 2-3fg 2-2ft,0,0,3700,700,4100,600,,,14,0,5,45,,4,
5009,"Ellenson, Henry",Henry Ellenson,20171023,det,phi,H,20171023-phi-det,19,86,97,0,0,0,1,0,0,0,0,,0,0,3300,-1100,3000,-300,,,10,0,4,45,,4,
3817,"Williams, Marvin",Marvin Williams,20171023,cha,mil,A,20171023-cha-mil,20,94,103,1,28,1,1,15.5,15,13.75,15.5,9pt 1as 2st 1to 2trey 3-10fg 1-3ft,0,0,4200,-800,4100,-300,,,22,3,4,34,,4,
3651,"Livingston, Shaun",Shaun Livingston,20171023,gsw,dal,A,20171023-gsw-dal,20.5,133,103,0,15.05,1,1,14.3,14.5,14.25,14.3,8pt 4rb 1as 4-5fg,0,0,4300,1300,3600,0,,,10,0,1,12,,1,
5180,"Kennard, Luke",Luke Kennard,20171023,det,phi,H,20171023-phi-det,19,86,97,0,16.6,1,1,10.1,10.75,9.25,10.1,6pt 3rb 1as 1to 2-6fg 2-4ft,0,0,3000,0,3000,0,,,10,0,2,2,,2,
3904,"Millsap, Paul",Paul Millsap,20171023,den,was,H,20171023-was-den,21,104,109,1,30.23333333,1,1,24.6,26,24.25,24.6,17pt 8rb 2to 8-15fg 1-1ft,0,0,7800,-200,7000,0,,,38,0,4,45,,4,
4791,"Wright, Delon",Delon Wright,20171023,tor,sas,A,20171023-tor-sas,20.5,97,101,0,25.48333333,1,1,16.6,16.25,15.5,16.6,4pt 3rb 4as 1st 1bl 3to 1-4fg 2-2ft,0,0,4600,200,3900,400,,,10,-1,1,12,,1,
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20171023,cha,mil,A,20171023-cha-mil,20,94,103,0,0,0,1,0,0,0,0,,0,0,5600,800,4500,0,,,15,2,3,3,,3,
4565,"Withey, Jeff",Jeff Withey,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,0,5.233333333,1,1,4.2,5.25,5.25,4.2,4pt 1rb 1to 1trey 1-2fg 1-2ft,0,0,3000,0,3000,0,,,10,0,5,5,,5,
3882,"Barea, Jose",Jose Barea,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,0,26.25,1,1,24.6,27.25,25.25,24.6,13pt 3rb 8as 4to 1trey 6-14fg 0-2ft,0,0,5000,1100,5000,800,,,10,0,1,12,,2,
4762,"Embiid, Joel",Joel Embiid,20171023,phi,det,A,20171023-phi-det,19,97,86,1,28.18333333,1,1,39.8,42.25,41.5,39.8,30pt 9rb 2st 7to 1trey 11-15fg 7-8ft,0,0,8500,200,8200,200,,,34,0,5,45,,5,
4691,"Black, Tarik",Tarik Black,20171023,hou,mem,H,20171023-mem-hou,20,90,98,0,0,0,1,0,0,0,0,,0,0,3200,200,3300,0,,,10,0,4,45,,5,
4967,"Delaney, Malcolm",Malcolm Delaney,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,1,33.06666667,1,1,19.3,19.5,18.25,19.3,10pt 4rb 1as 2st 3to 1trey 3-9fg 3-4ft,0,0,3100,0,3000,0,,,10,0,1,12,,1,
5158,"Dorsey, Tyler",Tyler Dorsey,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,0,4.883333333,1,1,0.2,0.75,0.75,0.2,0pt 1rb 1to,0,0,3000,0,3000,0,,,10,0,1,12,,1,
3637,"Harris, Devin",Devin Harris,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,2,
4970,"Ferrell, Yogi",Yogi Ferrell,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,1,34.83333333,1,1,23.8,24.5,24.75,23.8,13pt 4rb 2as 1st 3trey 3-8fg 4-4ft,0,0,5300,1200,5100,900,,,12,0,1,12,,2,
4650,"McGruder, Rodney",Rodney McGruder,20171023,mia,atl,H,20171023-atl-mia,19.5,104,93,0,0,0,0,0,0,0,0,,0,0,3700,0,3200,0,,,10,0,3,23,,2,
5175,"Lydon, Tyler",Tyler Lydon,20171023,den,was,H,20171023-was-den,21,104,109,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4315,"Smith, Ishmael",Ishmael Smith,20171023,det,phi,H,20171023-phi-det,19,86,97,0,17.01666667,1,1,14.8,14.5,13.25,14.8,4pt 4rb 2as 1st 1bl 3to 2-7fg,0,0,4000,-100,4100,0,,,22,0,1,1,,1,
5191,"Morris, Monte",Monte Morris,20171023,den,was,H,20171023-was-den,21,104,109,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4266,"Bledsoe, Eric",Eric Bledsoe,20171023,pho,sac,H,20171023-sac-pho,22,117,115,0,0,0,0,0,0,0,0,,0,0,7200,-200,7100,-300,,,33,-2,1,12,,1,
4610,"Dellavedova, Matthew",Matthew Dellavedova,20171023,mil,cha,H,20171023-cha-mil,20,103,94,1,33.01666667,1,1,18.1,18.75,18.25,18.1,2pt 3rb 9as 1to 1-3fg,0,0,3100,-400,3100,-100,,,10,0,1,12,,2,
4728,"Parker, Jabari",Jabari Parker,20171023,mil,cha,H,20171023-cha-mil,20,103,94,0,0,0,0,0,0,0,0,,0,0,,,5000,0,,,10,-18,,34,,3,
4572,"Dedmon, Dewayne",Dewayne Dedmon,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,1,29.56666667,1,1,11.7,11,9.75,11.7,0pt 6rb 1as 1st 0-5fg,0,0,5500,0,5000,100,,,11,0,5,5,,5,
4678,"Harris, Gary",Gary Harris,20171023,den,was,H,20171023-was-den,21,104,109,1,33.6,1,1,16,17.25,16,16,2pt 5rb 6as 1st 4to 1-6fg,0,0,5700,-300,5500,-200,,,23,0,2,2,,2,
4658,"Daniels, Troy",Troy Daniels,20171023,pho,sac,H,20171023-sac-pho,22,117,115,0,19.25,1,1,8.5,9.5,9.25,8.5,7pt 1as 2trey 2-6fg 1-2ft,0,0,3000,0,3000,0,,,10,0,2,2,,2,
5161,"Simmons, Kobi",Kobi Simmons,20171023,mem,hou,A,20171023-mem-hou,20,98,90,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
5138,"Bogdanovic, Bogdan",Bogdan Bogdanovic,20171023,sac,pho,A,20171023-sac-pho,22,115,117,0,25.48333333,1,1,24.6,23.25,21.25,24.6,12pt 3rb 2as 2st 1trey 5-15fg 1-1ft,0,0,3800,-200,4500,0,,,10,0,2,23,,2,
5212,"Smith Jr., Dennis",Dennis Smith Jr.,20171023,dal,gsw,H,20171023-gsw-dal,20.5,103,133,1,29.68333333,1,1,23.7,22.5,19,23.7,10pt 6rb 1as 2st 1to 3-11fg 4-10ft,0,0,6500,0,6900,0,,,23,0,1,12,,1,
4382,"Knight, Brandon",Brandon Knight,20171023,pho,sac,H,20171023-sac-pho,22,117,115,0,0,0,0,0,0,0,0,,0,0,3800,,3000,0,,,10,0,2,12,,2,
4455,"Stone, Julyan",Julyan Stone,20171023,cha,mil,A,20171023-cha-mil,20,94,103,0,0,0,0,0,0,0,0,,0,0,3000,-100,3000,0,,,10,0,1,12,,2,
5130,"Jackson, Josh",Josh Jackson,20171023,pho,sac,H,20171023-sac-pho,22,117,115,0,23.95,1,1,25.5,25.75,25.75,25.5,15pt 5rb 1as 2st 3to 1trey 6-8fg 2-2ft,0,0,4500,-300,4400,-300,,,16,0,3,23,,3,
4817,"Cauley-Stein, Willie",Willie Cauley-Stein,20171023,sac,pho,A,20171023-sac-pho,22,115,117,1,28.16666667,1,1,22.8,23,21.75,22.8,11pt 4rb 4as 1st 2to 5-8fg 1-3ft,0,0,5800,-500,6000,-200,,,22,0,5,45,,5,
3816,"Williams, Louis",Louis Williams,20171024,lac,uta,H,20171024-uta-lac,22.5,102,84,0,18.88333333,1,1,19.4,19.5,18.25,19.4,9pt 2rb 4as 1st 1to 1trey 3-10fg 2-2ft,0,0,5500,600,4900,-400,,,14,0,2,12,,2,
5006,"Baker, Ron",Ron Baker,20171024,nyk,bos,A,20171024-nyk-bos,19.5,89,110,0,9.8,1,1,7,6.5,5.75,7,2pt 2as 1st 1to 0-3fg 2-2ft,0,0,3300,-200,3100,0,,,10,0,1,12,,1,
4379,"Irving, Kyrie",Kyrie Irving,20171024,bos,nyk,H,20171024-nyk-bos,19.5,110,89,1,29.53333333,1,1,34.1,35.25,33.75,34.1,20pt 3rb 7as 1st 3to 1trey 5-13fg 9-9ft,0,0,9100,100,8700,100,,,44,5,1,1,,1,
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20171024,nyk,bos,A,20171024-nyk-bos,19.5,89,110,1,27.93333333,1,1,10.1,10.75,8,10.1,6pt 3rb 1as 1to 2-11fg 2-4ft,0,0,4700,-200,5000,-600,,,19,0,2,23,,3,
4316,"Stephenson, Lance",Lance Stephenson,20171024,ind,min,A,20171024-ind-min,20,130,107,0,16.21666667,1,1,8.6,8.75,7.75,8.6,2pt 3rb 2as 1-5fg,0,0,3800,-1000,4500,-500,,,15,0,3,23,,2,
4112,"Lopez, Robin",Robin Lopez,20171024,chi,cle,A,20171024-chi-cle,19,112,119,1,30.11666667,1,1,18.1,19.25,19,18.1,11pt 3rb 3as 1to 1trey 5-8fg,0,0,6000,200,5800,400,,,17,0,5,5,,5,
4845,"Felicio, Cristiano",Cristiano Felicio,20171024,chi,cle,A,20171024-chi-cle,19,112,119,0,16.18333333,1,1,7.9,8.5,7.5,7.9,2pt 2rb 3as 1to 1-5fg,0,0,3200,-100,3300,0,,,10,0,5,45,,5,
4212,"Holiday, Jrue",Jrue Holiday,20171024,nor,por,A,20171024-nor-por,22,93,103,1,35,1,1,33.5,33.75,32,33.5,14pt 5rb 7as 1st 1bl 3to 1trey 5-14fg 3-3ft,0,0,6900,200,6500,600,,,30,0,1,12,,2,
4909,"Baldwin, Wade",Wade Baldwin,20171024,por,nor,H,20171024-nor-por,22,103,93,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,,,,10,,1,1,,1,
4384,"Thomas, Lance",Lance Thomas,20171024,nyk,bos,A,20171024-nyk-bos,19.5,89,110,0,10.05,1,1,2,2,1.25,2,2pt 1-4fg,0,0,3000,0,3000,0,,,10,0,3,34,,4,
4612,"Wolters, Nate",Nate Wolters,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
5228,"Blakeney, Antonio",Antonio Blakeney,20171024,chi,cle,A,20171024-chi-cle,19,112,119,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
3541,"James, LeBron",LeBron James,20171024,cle,chi,H,20171024-chi-cle,19,119,112,1,37.25,1,1,62.9,64.5,65,62.9,34pt 2rb 13as 3st 2to 4trey 13-20fg 4-5ft,1,0,10700,-200,10000,-300,,,51,1,3,34,,3,
4810,"Hollis-Jefferson, Rondae",Rondae Hollis-Jefferson,20171024,bkn,orl,A,20171024-bkn-orl,19,121,125,1,24.6,1,1,31,30.25,29.75,31,18pt 5rb 2as 1st 1bl 2to 6-8fg 6-6ft,0,0,6200,-400,5200,100,,,15,0,4,34,,4,
4377,"Mack, Shelvin",Shelvin Mack,20171024,orl,bkn,H,20171024-bkn-orl,19,125,121,0,16.76666667,1,1,9.9,10.5,9.75,9.9,4pt 2rb 3as 1to 2-5fg,0,0,3700,300,3000,0,,,10,0,1,1,,1,
3697,"Wilkins, Damien",Damien Wilkins,20171024,ind,min,A,20171024-ind-min,20,130,107,0,2.2,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3000,0,3000,0,,,10,0,2,23,,2,
3571,"Wade, Dwyane",Dwyane Wade,20171024,cle,chi,H,20171024-chi-cle,19,119,112,0,18.66666667,1,1,25.6,24.25,23.5,25.6,11pt 3rb 4as 1st 1bl 1to 5-7fg 1-2ft,0,0,5000,-900,5000,0,,,23,-2,2,12,,2,
4761,"Vonleh, Noah",Noah Vonleh,20171024,por,nor,H,20171024-nor-por,22,103,93,0,0,0,0,0,0,0,0,,0,0,3100,0,3500,0,,,10,0,4,45,,4,
4397,"Shumpert, Iman",Iman Shumpert,20171024,cle,chi,H,20171024-chi-cle,19,119,112,0,13.76666667,1,1,3.2,3.75,3,3.2,0pt 1rb 2as 1to 0-3fg,0,0,4500,1500,3700,700,,,10,0,2,12,,1,
3992,"Green, Jeff",Jeff Green,20171024,cle,chi,H,20171024-chi-cle,19,119,112,0,23.88333333,1,1,21.4,22,21.75,21.4,16pt 2rb 2as 1trey 4-6fg 7-8ft,0,0,3000,0,3000,0,,,10,0,3,34,,3,
4496,"Acy, Quincy",Quincy Acy,20171024,bkn,orl,A,20171024-bkn-orl,19,121,125,0,12.9,1,1,12.8,12.5,12.25,12.8,5pt 4rb 1st 1trey 2-5fg,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4657,"McCollum, C.J.",C.J. McCollum,20171024,por,nor,H,20171024-nor-por,22,103,93,1,36.15,1,1,29.8,32.5,32.5,29.8,23pt 4rb 2as 1to 4trey 7-15fg 5-5ft,0,0,7800,600,7100,0,,,33,0,2,12,,2,
4261,"Aminu, Al-Farouq",Al-Farouq Aminu,20171024,por,nor,H,20171024-nor-por,22,103,93,1,25.5,1,1,24.9,23.75,23.5,24.9,8pt 7rb 1as 1st 2bl 2to 1trey 3-6fg 1-1ft,0,0,5300,500,4800,100,,,16,0,4,34,,3,
4458,"Biyombo, Bismack",Bismack Biyombo,20171024,orl,bkn,H,20171024-bkn-orl,19,125,121,0,16.15,1,1,13,12.75,12.25,13,5pt 5rb 1bl 1to 2-3fg 1-2ft,0,0,3300,-600,3700,-100,,,10,0,5,45,,5,
3931,"Sefolosha, Thabo",Thabo Sefolosha,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,0,26.03333333,1,1,25.9,29,29.25,25.9,11pt 12rb 1as 1to 1trey 4-7fg 2-2ft,1,0,3700,100,3100,-100,,,10,0,3,23,,2,
3116,"Crawford, Jamal",Jamal Crawford,20171024,min,ind,H,20171024-ind-min,20,107,130,0,29.5,1,1,35.5,36.5,35.75,35.5,18pt 9as 2st 2to 4trey 5-15fg 4-5ft,0,0,3600,-400,3900,100,,,10,0,2,2,,2,
5166,"Bradley, Tony",Tony Bradley,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,5,
4921,"Sabonis, Domantas",Domantas Sabonis,20171024,ind,min,A,20171024-ind-min,20,130,107,1,25.36666667,1,1,32.7,36.25,36.5,32.7,15pt 11rb 5as 3to 7-7fg 1-2ft,1,0,4800,400,4600,1000,,,11,1,4,45,,4,
4627,"Oladipo, Victor",Victor Oladipo,20171024,ind,min,A,20171024-ind-min,20,130,107,1,28.38333333,1,1,38.1,39.25,39,38.1,28pt 3rb 3as 2st 4to 2trey 11-16fg 4-4ft,0,0,7600,500,7200,400,,,29,2,2,12,,2,
4875,"Bjelica, Nemanja",Nemanja Bjelica,20171024,min,ind,H,20171024-ind-min,20,107,130,0,25.91666667,1,1,26.2,27.25,28.25,26.2,18pt 1rb 2as 1st 1bl 2to 4trey 6-10fg 2-2ft,0,0,3000,-100,3100,-100,,,10,0,3,34,,3,
4107,"Jordan, DeAndre",DeAndre Jordan,20171024,lac,uta,H,20171024-uta-lac,22.5,102,84,1,36.9,1,1,40.1,40.5,39.25,40.1,11pt 18rb 1as 2st 5-9fg 1-4ft,1,0,8300,-200,7000,-600,,,33,2,5,5,,5,
5227,"Markkanen, Lauri",Lauri Markkanen,20171024,chi,cle,A,20171024-chi-cle,19,112,119,1,31.95,1,1,29.6,32.5,33.75,29.6,19pt 8rb 1bl 2to 5trey 7-12fg,0,0,6300,-100,5700,500,,,13,0,4,4,,4,
4981,"Jones, Jalen",Jalen Jones,20171024,nor,por,A,20171024-nor-por,22,93,103,0,0,0,1,0,0,0,0,,0,0,,,,,,,10,0,,,,2,
4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20171024,ind,min,A,20171024-ind-min,20,130,107,1,31,1,1,24.5,26.25,26,24.5,19pt 5rb 1as 2to 1trey 9-12fg,0,0,3800,100,4000,-100,,,11,0,3,23,,3,
4901,"Valentine, Denzel",Denzel Valentine,20171024,chi,cle,A,20171024-chi-cle,19,112,119,0,16.96666667,1,1,17.8,19.5,19.75,17.8,13pt 4rb 3trey 5-10fg,0,0,4700,-500,4000,-200,,,10,0,2,23,,2,
4620,"Gobert, Rudy",Rudy Gobert,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,1,31.28333333,1,1,31.4,29.25,29,31.4,12pt 7rb 2as 3bl 1to 5-5fg 2-3ft,0,0,8500,-100,7600,-500,,,36,0,5,5,,5,
4071,"Beasley, Michael",Michael Beasley,20171024,nyk,bos,A,20171024-nyk-bos,19.5,89,110,0,13.5,1,1,10.6,11.75,10.75,10.6,6pt 3rb 2as 2to 2-6fg 2-2ft,0,0,3400,-100,3800,-200,,,10,0,4,34,,4,
4704,"Wiggins, Andrew",Andrew Wiggins,20171024,min,ind,H,20171024-ind-min,20,107,130,1,30.81666667,1,1,16.8,16.5,13.75,16.8,7pt 4rb 2as 1st 1to 3-9fg 1-6ft,0,0,6900,600,6900,500,,,34,0,2,34,,3,
3872,"Rondo, Rajon",Rajon Rondo,20171024,nor,por,A,20171024-nor-por,22,93,103,0,0,0,0,0,0,0,0,,0,0,5800,0,5400,0,,,25,0,1,1,,1,
4187,"Jerebko, Jonas",Jonas Jerebko,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,0,1.666666667,1,1,0,0,0,0,0pt,0,0,3000,0,3500,-200,,,10,0,4,34,,4,
5209,"Cooke, Charles",Charles Cooke,20171024,nor,por,A,20171024-nor-por,22,93,103,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4701,"Ingles, Joe",Joe Ingles,20171024,uta,lac,A,20171024-uta-lac,22.5,84,102,1,18.18333333,1,1,5.9,7.5,7,5.9,3pt 2rb 1as 1st 4to 1trey 1-5fg,0,0,5000,500,4700,200,,,13,0,3,23,,2,
4285,"Hayward, Gordon",Gordon Hayward,20171024,bos,nyk,H,20171024-nyk-bos,19.5,110,89,0,0,0,0,0,0,0,0,,0,0,,,4000,-1000,,,10,0,,23,,2,
5124,"Bird, Jabari",Jabari Bird,20171024,bos,nyk,H,20171024-nyk-bos,19.5,110,89,0,2.683333333,1,1,0,0,0,0,0pt,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4172,"Griffin, Blake",Blake Griffin,20171024,lac,uta,H,20171024-uta-lac,22.5,102,84,1,36.71666667,1,1,42.8,44.25,42.5,42.8,22pt 9rb 6as 1bl 2to 2trey 8-17fg 4-6ft,0,0,10200,400,9000,-800,,,44,3,4,45,,4,
3749,"Frye, Channing",Channing Frye,20171024,cle,chi,H,20171024-chi-cle,19,119,112,0,7.266666667,1,1,9.2,9.75,10.25,9.2,8pt 1rb 1trey 3-3fg 1-1ft,0,0,3000,0,3100,-200,,,10,0,5,45,,5,
4407,"Morris, Marcus",Marcus Morris,20171024,bos,nyk,H,20171024-nyk-bos,19.5,110,89,0,0,0,0,0,0,0,0,,0,0,4900,0,4500,0,,,20,0,4,34,,3,
5113,"Allen, Kadeem",Kadeem Allen,20171024,bos,nyk,H,20171024-nyk-bos,19.5,110,89,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,2,,2,
5170,"Ouattara, Yakuba",Yakuba Ouattara,20171024,bkn,orl,A,20171024-bkn-orl,19,121,125,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4811,"Connaughton, Pat",Pat Connaughton,20171024,por,nor,H,20171024-nor-por,22,103,93,0,23,1,1,14.2,16,15.75,14.2,8pt 6rb 1to 2trey 3-8fg,0,0,3100,-400,3000,-100,,,10,0,2,23,,2,
4760,"Dinwiddie, Spencer",Spencer Dinwiddie,20171024,bkn,orl,A,20171024-bkn-orl,19,121,125,0,18.1,1,1,12.4,13.5,12.5,12.4,6pt 2rb 4as 2to 2-5fg 2-3ft,0,0,4400,0,4100,200,,,10,0,1,12,,1,
